id,asking_price,body_corp,internal_m2,balcony_m2,beds,suburb,livability,condition,has_cladding,travel_time_mins,sold_date,has_parking,has_storage,has_solar,north_facing,near_shops,outdoor_space,label
9355,539000,3362,62,4.2,1,Brunswick,12,needs TLC,False,27,,,True,False,True,False,True,0
9629,678000,3283,95,11.5,2,Carlton,18,good,False,5,,False,True,,False,True,True,0
8315,662000,1702,99,6.4,2,St Kilda,20,good,False,28,,True,False,False,True,True,True,0
9720,634000,1318,83,9.3,2,Richmond,16,good,False,13,,False,True,True,False,True,False,0
18749,632000,2817,107,0.1,2,Carlton,18,good,False,18,,False,,False,False,True,True,1
17105,539000,1369,67,4.0,1,Richmond,16,good,False,10,,True,False,False,False,True,True,0
18810,493000,1829,91,5.2,2,Sunbury,9,good,False,42,,False,True,False,True,,False,0
59,461000,1072,73,13.4,1,Box Hill,14,good,False,41,,True,False,False,True,,True,0
14591,699000,2267,123,15.6,3,Balwyn,22,good,False,25,,True,,False,False,True,False,0
13478,355000,1626,73,13.7,1,Geelong,11,good,False,82,,True,False,False,True,True,True,0
8406,439000,2436,99,5.0,2,Geelong,11,new,False,72,,False,False,False,False,True,True,0
10484,596000,1430,103,1.4,2,Box Hill,14,new,False,11,,False,False,False,False,True,False,0
4180,481000,1805,120,8.3,3,Geelong,11,new,False,41,,True,False,False,False,,False,0
13469,714000,1561,84,11.4,2,Box Hill,14,good,False,9,,False,True,True,False,False,True,0
15682,636000,2817,113,9.9,2,Richmond,16,good,False,5,,True,True,False,False,False,True,0
3691,657000,2897,99,1.9,2,Melbourne CBD,15,good,False,10,,True,True,False,True,,False,0
1650,770000,2399,116,7.3,3,Melbourne CBD,15,new,False,33,,False,True,False,True,True,True,0
4637,606000,1185,113,5.5,2,Footscray,10,needs TLC,False,22,,,False,False,False,False,False,0
2511,697000,1144,91,3.3,2,Footscray,10,good,False,32,,,,False,False,True,False,0
19377,655000,1769,94,8.5,2,Balwyn,22,needs TLC,False,30,,False,True,False,False,False,False,0
15391,650000,1433,91,12.7,2,Footscray,10,good,False,24,,True,False,False,False,,True,1
939,585000,2885,90,10.8,2,Box Hill,14,good,False,5,,True,False,False,,True,True,1
396,600000,1879,85,6.1,2,Footscray,10,new,False,5,,False,True,,True,False,False,1
19810,619000,2321,83,3.3,1,Carlton,18,good,False,14,,True,False,False,True,True,False,0
16912,466000,4145,102,4.4,2,Sunbury,9,needs TLC,False,59,,True,True,False,,False,True,0
10340,639000,2068,90,7.4,2,Box Hill,14,needs TLC,False,10,,True,False,False,True,True,,0
14255,665000,3605,79,20.1,2,Footscray,10,new,True,5,,True,True,True,False,True,,0
3871,527000,1735,78,7.9,1,Melbourne CBD,15,needs TLC,False,5,,True,False,False,,False,False,1
10175,339000,4132,103,17.9,2,Geelong,11,good,False,65,,False,False,False,False,False,True,0
19530,560000,715,86,0.1,1,Richmond,16,new,False,11,,True,False,False,False,,False,0
2908,824000,2492,141,17.9,4,Box Hill,14,new,False,28,,False,,False,True,True,False,0
10293,528000,2455,91,3.9,2,Werribee,8,needs TLC,False,35,,True,,False,False,True,False,0
17536,578000,4043,90,17.2,2,Sunbury,9,new,False,38,,False,,False,True,True,True,0
5994,657000,2737,92,5.8,2,Carlton,18,good,False,5,,True,False,False,False,True,False,0
14988,541000,2901,106,13.7,3,Sunbury,9,good,False,61,,False,False,False,False,,True,0
19048,551000,2480,111,8.9,2,Box Hill,14,needs TLC,False,41,,False,False,False,True,False,False,0
4416,744000,2868,130,24.6,4,Werribee,8,needs TLC,True,51,,False,False,False,False,True,False,0
17541,622000,2188,87,10.1,2,Brunswick,12,needs TLC,False,11,,True,False,False,False,True,False,0
17119,560000,1247,76,12.0,1,Melbourne CBD,15,good,False,5,,True,False,False,False,False,True,0
18897,745000,2511,127,6.0,3,Footscray,10,good,False,26,,True,False,False,True,True,False,0
10010,597000,1898,95,16.1,2,St Kilda,20,new,False,5,,True,True,True,True,False,False,0
11301,528000,1728,99,10.0,1,St Kilda,20,new,False,11,,False,True,True,False,False,False,0
16197,472000,3751,111,6.3,2,Sunbury,9,needs TLC,False,37,,True,True,False,False,True,True,0
3950,724000,3179,107,10.1,3,Footscray,10,good,False,8,,False,,False,False,False,True,0
19932,766000,3206,115,16.1,3,Carlton,18,good,False,5,,False,False,True,False,False,True,0
12945,711000,1599,113,14.1,3,Werribee,8,new,False,45,,True,True,False,True,True,True,0
2073,541000,3148,98,6.6,1,Balwyn,22,good,False,17,,True,False,,False,True,True,0
5823,795000,2286,136,10.2,4,Box Hill,14,needs TLC,False,41,,True,False,False,True,True,True,0
18899,260000,1754,75,0.2,1,Geelong,11,new,False,61,,False,True,False,False,True,False,0
13445,534000,2219,84,2.5,1,Brunswick,12,needs TLC,False,16,,False,False,False,False,True,True,0
3514,771000,2681,118,9.1,3,Balwyn,22,good,False,24,,False,False,True,False,True,False,0
11008,748000,2339,117,9.1,3,Balwyn,22,good,False,20,,True,False,,True,False,False,0
13527,758000,2167,76,9.3,2,Carlton,18,new,False,5,,True,True,False,False,True,True,1
13004,638000,1348,73,6.4,2,St Kilda,20,new,False,11,,False,,False,True,True,True,0
7965,805000,1552,124,16.5,3,Brunswick,12,new,False,20,,False,False,False,True,True,False,0
5087,493000,2657,70,6.5,1,Werribee,8,new,False,44,,True,True,False,False,True,True,0
7483,539000,1784,97,20.1,2,Werribee,8,needs TLC,False,32,,False,,False,False,True,True,0
17743,768000,3121,110,22.2,3,Melbourne CBD,15,good,False,5,,False,False,False,False,True,False,1
13793,905000,1649,141,15.2,4,Melbourne CBD,15,new,False,16,,False,False,False,False,True,True,0
767,588000,1938,120,22.7,3,Sunbury,9,good,False,42,,True,False,False,False,False,False,0
13601,651000,2649,95,13.3,2,Box Hill,14,good,False,38,,False,True,False,,False,False,0
3783,815000,1814,118,7.2,3,Carlton,18,good,False,5,,True,,False,False,False,True,0
17666,378000,2199,72,10.2,1,Geelong,11,new,False,72,,True,True,False,True,True,True,0
9337,699000,2629,104,15.3,2,Brunswick,12,good,False,35,,,False,False,False,False,False,0
18904,554000,2285,74,8.7,1,Richmond,16,new,True,8,,False,False,False,False,False,True,0
10703,640000,2233,105,9.2,2,Box Hill,14,needs TLC,False,14,,True,True,True,False,True,False,0
12750,652000,1448,103,7.7,3,Werribee,8,good,False,59,,True,False,False,True,True,True,0
10466,597000,1437,79,9.5,1,St Kilda,20,needs TLC,False,24,,False,False,False,False,True,True,0
2861,815000,1759,111,18.4,3,Richmond,16,new,False,19,,False,False,False,False,True,False,0
1222,725000,428,119,10.5,3,St Kilda,20,good,False,5,,False,False,True,False,,True,0
14466,576000,3303,83,1.6,1,St Kilda,20,needs TLC,False,16,,True,True,False,False,True,,0
4865,669000,3317,93,15.7,2,Box Hill,14,good,False,30,,True,False,False,False,False,False,0
12024,586000,1912,102,14.8,2,Balwyn,22,good,False,13,,True,False,False,False,False,True,0
14029,825000,3296,150,6.4,4,Box Hill,14,good,False,22,,False,False,False,True,,,1
12134,625000,793,90,15.7,2,Box Hill,14,new,False,21,,True,False,False,True,False,True,0
4925,508000,2422,87,18.8,1,St Kilda,20,new,False,25,,False,True,False,False,True,True,0
4533,376000,2873,65,10.0,2,Geelong,11,needs TLC,False,81,,True,False,False,False,True,False,0
1673,683000,2456,103,11.2,2,Melbourne CBD,15,good,False,11,,True,,False,False,True,False,0
16804,527000,610,87,7.4,2,Werribee,8,good,False,28,,False,True,False,False,True,,0
14652,848000,2273,134,6.8,3,Melbourne CBD,15,good,False,22,,True,False,False,False,True,True,0
19397,629000,2309,86,13.7,2,Melbourne CBD,15,needs TLC,False,11,,True,True,False,,True,True,0
4056,646000,1175,106,10.7,2,St Kilda,20,good,False,20,,True,True,False,False,True,True,0
6953,523000,1924,75,2.0,1,St Kilda,20,new,False,34,,False,True,False,False,,True,0
14882,711000,2066,94,8.2,2,Carlton,18,good,False,26,,True,False,False,True,True,True,0
10001,751000,2659,102,18.3,3,Footscray,10,good,False,25,,True,True,False,True,True,,0
18870,531000,2194,117,17.2,3,Geelong,11,good,False,78,,True,False,False,False,True,False,0
10468,753000,3483,134,4.7,3,Carlton,18,good,False,24,,True,,False,True,,False,0
14616,834000,2334,140,11.5,4,Melbourne CBD,15,good,False,17,,False,False,False,True,True,False,0
12407,608000,3335,117,8.5,3,Werribee,8,good,False,46,,True,False,False,False,True,False,0
16156,681000,2430,85,5.1,2,Footscray,10,good,False,12,,True,False,False,False,False,False,0
10238,648000,2158,111,9.1,3,Werribee,8,new,False,72,,False,False,True,True,True,,0
15212,818000,2942,131,14.6,4,Balwyn,22,needs TLC,False,19,,False,False,False,True,True,True,0
12457,704000,3367,123,11.5,4,Sunbury,9,new,False,24,,,True,True,False,True,True,0
18711,529000,0,78,9.3,1,Richmond,16,good,False,12,,False,False,False,,False,,0
9488,689000,3224,83,14.5,3,Box Hill,14,new,False,33,,False,False,,False,False,True,0
13939,459000,2289,75,9.1,1,Werribee,8,good,False,39,,True,False,False,False,True,False,0
12031,635000,1551,111,14.4,3,Werribee,8,good,False,48,,True,False,False,True,,True,0
4318,435000,1589,98,9.9,2,Geelong,11,good,False,47,,True,True,False,True,True,False,0
9981,875000,2472,148,12.6,4,St Kilda,20,good,False,13,,,False,False,True,False,,0
18213,418000,2777,77,0.2,1,Sunbury,9,good,False,52,,False,False,,True,,False,0
7386,682000,3494,100,11.2,2,Carlton,18,good,False,14,,,False,False,True,True,False,1
5520,729000,2114,128,11.9,3,Box Hill,14,good,False,22,,False,True,False,False,True,True,0
859,472000,1167,71,9.9,1,Richmond,16,new,False,10,,False,True,False,False,True,False,0
15328,658000,2689,87,13.1,2,Balwyn,22,needs TLC,False,26,,True,False,True,False,True,True,0
4440,898000,2046,129,13.5,4,Carlton,18,good,False,18,,True,False,False,False,True,False,1
9034,635000,2578,93,1.4,2,St Kilda,20,good,False,5,,False,False,True,,,True,0
7876,732000,2427,103,9.1,3,Melbourne CBD,15,good,False,24,,True,False,False,False,True,True,0
596,365000,2668,101,11.0,2,Geelong,11,good,False,55,,False,True,False,True,True,False,0
17619,697000,1547,97,12.1,2,St Kilda,20,good,False,5,,False,,,False,True,True,0
8805,572000,2348,93,3.6,2,Balwyn,22,good,False,34,,False,False,False,True,True,True,1
7800,486000,3514,105,6.9,2,Werribee,8,good,False,47,,False,False,False,False,False,True,0
9187,570000,2387,72,16.2,1,Melbourne CBD,15,good,False,8,,True,True,True,False,True,True,0
10971,642000,1708,104,12.4,3,Werribee,8,good,False,42,,True,False,,False,True,True,0
9747,619000,3105,94,12.6,2,Footscray,10,good,False,5,,,False,True,False,False,False,0
15740,623000,1952,91,10.0,2,Carlton,18,new,False,5,,True,True,False,True,True,False,0
1952,420000,2372,107,12.7,2,Geelong,11,good,False,89,,True,True,False,True,False,True,0
9121,901000,1820,137,12.1,4,Carlton,18,needs TLC,False,16,,True,True,False,True,False,False,0
16458,680000,3028,104,5.0,2,Richmond,16,new,False,15,,True,False,False,,True,True,0
14333,509000,2247,96,6.7,1,St Kilda,20,good,False,25,,False,False,False,True,True,True,0
15002,660000,3095,107,11.8,2,St Kilda,20,needs TLC,False,31,,False,False,False,False,False,False,0
6945,619000,2394,82,14.1,1,Footscray,10,good,False,12,,True,True,False,True,True,False,0
9966,582000,3086,84,5.1,2,Richmond,16,needs TLC,False,36,,False,True,False,True,True,True,0
7831,395000,2106,91,5.5,2,Geelong,11,needs TLC,False,90,,False,False,False,False,True,True,0
2514,543000,2864,77,12.9,1,Richmond,16,new,False,17,,True,True,True,True,,True,0
6733,515000,1908,62,9.8,1,Balwyn,22,good,False,37,,True,False,True,,,False,0
5560,505000,1039,120,6.0,3,Geelong,11,new,False,86,,,,False,True,True,True,0
19855,661000,1718,85,15.8,2,Carlton,18,good,False,31,,False,True,True,False,False,False,0
7861,658000,2495,108,14.0,3,Richmond,16,needs TLC,False,18,,False,True,False,False,False,True,0
17301,626000,1992,102,4.6,2,Balwyn,22,good,False,9,,True,True,False,False,True,False,0
11028,721000,879,84,5.4,2,Footscray,10,good,False,8,,,False,False,False,True,False,0
4701,544000,1748,81,11.4,2,Werribee,8,new,False,24,,,True,False,False,True,False,0
17840,552000,2785,76,3.8,2,Box Hill,14,new,False,9,,,False,False,False,True,False,0
2234,697000,2756,114,8.1,3,Box Hill,14,needs TLC,False,35,,True,False,False,False,True,False,0
11243,721000,2615,93,8.9,2,Brunswick,12,good,False,28,,False,False,True,False,True,False,0
10297,681000,1843,122,16.1,3,Werribee,8,good,False,41,,True,False,False,True,True,False,0
18817,604000,2681,109,10.9,2,Richmond,16,good,False,11,,True,False,,False,True,,0
7957,665000,1056,85,18.0,2,Richmond,16,good,False,19,,False,False,False,False,True,,0
1177,632000,2447,109,14.6,2,Box Hill,14,good,False,35,,True,True,False,True,True,True,0
12924,510000,2490,121,11.6,3,Geelong,11,good,False,74,,False,True,False,False,False,True,0
16130,551000,842,76,11.2,1,Brunswick,12,good,True,5,,True,False,False,True,False,False,0
12903,690000,1941,132,5.4,2,Melbourne CBD,15,good,True,26,,True,False,False,False,,False,0
9216,466000,2093,50,6.1,1,Carlton,18,good,False,27,,True,False,False,True,True,False,0
11491,843000,1417,133,6.3,4,Sunbury,9,good,True,39,,,True,False,True,False,True,0
11962,752000,2250,121,6.7,3,Footscray,10,good,False,5,,True,False,False,True,True,False,0
15032,682000,2912,91,9.4,2,Balwyn,22,new,False,27,,False,False,False,False,True,True,0
14855,993000,2325,130,4.0,4,Carlton,18,good,False,15,,False,,False,True,True,True,0
16685,368000,1708,88,8.2,2,Geelong,11,good,False,56,,True,,False,True,True,True,0
4242,606000,1546,98,6.2,2,Box Hill,14,new,False,31,,True,True,False,True,True,True,0
5425,539000,450,92,15.7,1,Melbourne CBD,15,needs TLC,False,5,,False,False,False,True,True,False,0
7448,745000,1459,135,12.6,3,Brunswick,12,needs TLC,False,10,,False,False,False,True,True,False,0
3402,366000,2498,73,11.2,1,Geelong,11,good,False,63,,True,False,False,False,True,True,0
7493,537000,891,99,8.5,2,Sunbury,9,good,False,43,,True,,False,True,True,False,0
16309,587000,1450,87,8.8,2,Werribee,8,good,False,31,,,True,True,False,True,False,0
1551,351000,2957,93,9.5,2,Geelong,11,good,False,70,,False,True,False,False,,False,1
1010,441000,1835,89,3.9,2,Geelong,11,needs TLC,True,70,,True,False,False,True,True,True,0
14926,437000,3901,94,8.9,2,Sunbury,9,new,False,52,,True,False,True,False,True,False,0
15579,817000,953,119,13.3,3,Brunswick,12,good,False,17,,True,,False,True,True,True,0
10930,392000,4603,107,17.5,2,Geelong,11,good,False,75,,True,False,False,True,True,,0
16798,587000,1949,88,12.1,1,Melbourne CBD,15,good,False,17,,True,True,False,False,True,True,0
5096,496000,2249,64,12.6,1,Footscray,10,good,True,17,,True,False,False,True,True,False,0
649,604000,988,129,9.8,3,Sunbury,9,good,False,42,,True,False,False,False,True,True,0
14417,517000,1725,112,1.9,2,Sunbury,9,new,False,29,,False,,False,,,True,0
11055,512000,3525,77,3.3,1,Carlton,18,good,False,24,,False,True,False,False,True,False,0
4976,521000,3151,77,6.1,2,Sunbury,9,good,False,54,,True,True,False,False,True,False,0
728,651000,1788,83,3.9,2,Box Hill,14,good,False,35,,False,False,False,False,True,True,0
16008,969000,2607,135,18.6,4,Carlton,18,good,False,5,,False,False,,True,True,False,0
13119,757000,1393,107,15.2,3,Melbourne CBD,15,new,False,5,,True,,False,False,True,False,0
8743,512000,2290,83,15.7,1,Box Hill,14,needs TLC,False,36,,True,False,False,True,False,True,0
8170,688000,2080,78,17.6,2,Richmond,16,good,False,25,,True,True,False,False,,True,1
14353,418000,1914,97,0.4,2,Sunbury,9,good,False,39,,True,False,False,False,False,False,0
6861,775000,2237,118,19.7,3,Melbourne CBD,15,needs TLC,False,5,,True,False,False,False,True,False,0
332,691000,1993,113,5.1,3,Melbourne CBD,15,needs TLC,False,5,,False,True,False,False,True,True,0
7028,879000,3018,135,2.5,4,Box Hill,14,good,False,38,,False,,False,False,False,True,0
13078,349000,1787,65,9.2,1,Sunbury,9,good,False,38,,,False,False,False,True,True,0
8700,781000,1843,107,17.1,3,Brunswick,12,new,False,11,,False,False,False,False,True,False,0
212,757000,2511,112,11.6,3,Brunswick,12,good,False,5,,False,False,False,False,True,False,0
19148,590000,2323,67,10.3,1,Melbourne CBD,15,good,False,23,,True,True,True,False,True,False,0
17488,443000,1567,95,8.2,2,Geelong,11,new,False,83,,False,False,True,True,True,True,0
6344,761000,1035,101,13.6,3,Richmond,16,good,False,7,,True,True,False,,True,False,0
1782,627000,2786,91,13.3,2,Brunswick,12,good,False,10,,True,True,,,True,False,0
14799,569000,4540,97,4.6,2,Brunswick,12,new,False,18,,True,False,False,True,False,True,0
3544,873000,2428,142,13.6,4,Melbourne CBD,15,good,False,12,,True,False,True,False,False,False,0
1439,383000,3319,78,6.6,1,Sunbury,9,good,False,27,,True,False,,True,True,False,0
10708,759000,2378,110,18.5,3,St Kilda,20,good,False,15,,False,,False,True,True,False,0
2869,659000,2795,91,7.8,2,Carlton,18,needs TLC,False,15,,True,False,False,True,False,True,0
2435,607000,3146,88,2.0,2,Balwyn,22,good,False,35,,False,False,False,False,True,False,0
6831,525000,2026,113,2.9,2,Werribee,8,good,False,35,,False,True,False,False,True,True,0
4793,509000,3793,108,11.4,2,Sunbury,9,good,True,45,,True,False,False,False,True,True,1
9421,256000,1269,80,15.9,1,Geelong,11,needs TLC,False,71,,False,False,False,True,True,False,0
19618,566000,2362,72,7.8,1,Footscray,10,good,False,26,,True,False,False,False,False,False,0
19775,526000,2167,75,13.9,1,Footscray,10,good,False,15,,True,True,False,,True,True,0
6476,623000,763,73,8.5,2,Brunswick,12,new,False,33,,False,True,False,False,True,False,0
9507,433000,2162,100,13.3,2,Geelong,11,good,False,38,,True,False,False,,True,False,0
15248,731000,405,90,9.1,2,Richmond,16,new,False,9,,True,True,,True,False,False,0
13444,834000,3003,128,13.6,4,Carlton,18,good,False,5,,False,True,False,False,True,False,1
14582,410000,3081,110,9.0,2,Geelong,11,new,False,90,,False,True,False,,True,,1
13298,780000,2759,114,13.7,3,Carlton,18,new,False,9,,True,False,False,False,True,True,0
13,595000,1347,120,6.4,2,Box Hill,14,good,True,10,,True,False,True,False,False,False,0
11982,926000,3378,140,13.3,4,Melbourne CBD,15,good,False,28,,True,False,False,True,True,True,0
819,612000,2450,101,0.9,2,Box Hill,14,good,False,43,,True,False,False,False,True,True,1
10977,528000,4241,105,9.0,2,Geelong,11,needs TLC,False,90,,False,False,True,True,True,False,0
19700,667000,1079,90,4.4,2,Carlton,18,needs TLC,False,13,,False,False,True,False,True,True,0
8185,675000,761,94,9.0,2,Melbourne CBD,15,new,False,14,,False,,False,False,True,False,0
9897,547000,1891,119,8.3,3,Geelong,11,good,True,64,,True,True,False,False,False,,0
454,319000,2944,76,0.6,1,Sunbury,9,good,False,33,,True,False,True,False,False,True,0
